timestamp,station,metric_value
5/13/2024,DAL,1.20431
5/20/2024,DAL,1.30265
5/27/2024,DAL,1.14112
6/3/2024,DAL,1.44213
6/10/2024,DAL,1.30819
6/17/2024,DAL,1.39888
6/24/2024,DAL,1.42631
7/1/2024,DAL,1.29368
7/8/2024,DAL,1.60956
7/15/2024,DAL,1.88828
7/22/2024,DAL,1.84879
7/29/2024,DAL,1.43248
8/5/2024,DAL,1.27768
8/12/2024,DAL,1.19674
8/19/2024,DAL,0.95697
8/26/2024,DAL,1.03864
9/2/2024,DAL,0.92334
9/9/2024,DAL,0.9056
9/16/2024,DAL,0.88746
9/23/2024,DAL,0.92205
9/30/2024,DAL,0.95478
10/7/2024,DAL,0.80118
10/14/2024,DAL,1.14224
10/21/2024,DAL,0.86108
10/28/2024,DAL,0.97113
11/4/2024,DAL,0.83244
11/11/2024,DAL,0.68386
11/18/2024,DAL,0.72179
11/25/2024,DAL,0.70342
12/2/2024,DAL,0.9512
12/9/2024,DAL,0.96299
12/16/2024,DAL,1.20007
12/23/2024,DAL,0.85461
12/30/2024,DAL,1.09663
1/6/2025,DAL,0.83302
1/13/2025,DAL,0.90143
1/20/2025,DAL,0.96017
1/27/2025,DAL,0.54385
2/3/2025,DAL,0.52495
2/10/2025,DAL,1.20937
2/17/2025,DAL,1.33131
2/24/2025,DAL,0.54537
3/3/2025,DAL,1.0484
3/10/2025,DAL,1.04667
3/17/2025,DAL,0.86371
3/24/2025,DAL,0.78944
3/31/2025,DAL,1.36501
4/7/2025,DAL,0.73634
4/14/2025,DAL,0.94161
4/21/2025,DAL,0.97375
4/28/2025,DAL,1.10771
5/5/2025,DAL,0.97285
5/12/2025,DAL,1.32063
5/19/2025,DAL,1.30678
5/26/2025,DAL,1.15197
6/2/2025,DAL,1.31552
6/9/2025,DAL,1.65916
