station,measure,date,value
HOU,EMO-MX,2023-04-09,0.978873239
HOU,EMO-MX,2023-04-16,0.986445783
HOU,EMO-MX,2023-04-23,0.982008996
HOU,EMO-MX,2023-04-30,0.976256983
HOU,EMO-MX,2023-05-07,0.974860335
HOU,EMO-MX,2023-05-14,0.98115942
HOU,EMO-MX,2023-05-21,0.981507824
HOU,EMO-MX,2023-05-28,0.978902954
HOU,EMO-MX,2023-06-04,0.982733813
HOU,EMO-MX,2023-06-11,0.985714286
HOU,EMO-MX,2023-06-18,0.984593838
HOU,EMO-MX,2023-06-25,0.980362538
HOU,EMO-MX,2023-07-02,0.978601997
HOU,EMO-MX,2023-07-09,0.985875706
HOU,EMO-MX,2023-07-16,0.97412481
HOU,EMO-MX,2023-07-23,0.976878613
HOU,EMO-MX,2023-07-30,0.982832618
HOU,EMO-MX,2023-08-06,0.983408748
HOU,EMO-MX,2023-08-13,0.977409639
HOU,EMO-MX,2023-08-20,0.971014493
HOU,EMO-MX,2023-08-27,0.979971388
HOU,EMO-MX,2023-09-03,0.987711214
HOU,EMO-MX,2023-09-10,0.986937591
HOU,EMO-MX,2023-09-17,0.975886525
HOU,EMO-MX,2023-09-24,0.983333333
HOU,EMO-MX,2023-10-01,0.98030303
HOU,EMO-MX,2023-10-08,0.980141844
HOU,EMO-MX,2023-10-15,0.981321839
HOU,EMO-MX,2023-10-22,0.973724884
HOU,EMO-MX,2023-10-29,0.979621543
HOU,EMO-MX,2023-11-05,0.978873239
HOU,EMO-MX,2023-11-12,0.986445783
HOU,EMO-MX,2023-11-19,0.982008996
HOU,EMO-MX,2023-11-26,0.976256983
HOU,EMO-MX,2023-12-03,0.974860335
HOU,EMO-MX,2023-12-10,0.98115942
HOU,EMO-MX,2023-12-17,0.981507824
HOU,EMO-MX,2023-12-24,0.978902954
HOU,EMO-MX,2023-12-31,0.982733813
HOU,EMO-MX,2024-01-07,0.985714286
HOU,EMO-MX,2024-01-14,0.984593838
HOU,EMO-MX,2024-01-21,0.980362538
HOU,EMO-MX,2024-01-28,0.978601997
HOU,EMO-MX,2024-02-04,0.985875706
HOU,EMO-MX,2024-02-11,0.97412481
HOU,EMO-MX,2024-02-18,0.976878613
HOU,EMO-MX,2024-02-25,0.982832618
HOU,EMO-MX,2024-03-03,0.983408748
HOU,EMO-MX,2024-03-10,0.977409639
HOU,EMO-MX,2024-03-17,0.971014493
HOU,EMO-MX,2024-03-24,0.979971388
HOU,EMO-MX,2024-03-31,0.987711214
HOU,EMO-MX,2024-04-07,0.986937591
HOU,EMO-MX,2024-04-14,0.975886525
HOU,EMO-MX,2024-04-21,0.983333333
HOU,EMO-MX,2024-04-28,0.98030303
HOU,EMO-MX,2024-05-05,0.980141844
HOU,EMO-MX,2024-05-12,0.981321839
HOU,EMO-MX,2024-05-19,0.973724884
HOU,EMO-MX,2024-05-26,0.979621543
HOU,EMO-MX,2024-06-02,0.978873239
HOU,EMO-MX,2024-06-09,0.986445783
HOU,EMO-MX,2024-06-16,0.982008996
HOU,EMO-MX,2024-06-23,0.976256983
HOU,EMO-MX,2024-06-30,0.974860335
HOU,EMO-MX,2024-07-07,0.98115942
HOU,EMO-MX,2024-07-14,0.981507824
HOU,EMO-MX,2024-07-21,0.978902954
HOU,EMO-MX,2024-07-28,0.982733813
HOU,EMO-MX,2024-08-04,0.985714286
HOU,EMO-MX,2024-08-11,0.984593838
HOU,EMO-MX,2024-08-18,0.980362538
HOU,EMO-MX,2024-08-25,0.978601997
HOU,EMO-MX,2024-09-01,0.985875706
HOU,EMO-MX,2024-09-08,0.97412481
HOU,EMO-MX,2024-09-15,0.976878613
HOU,EMO-MX,2024-09-22,0.982832618
HOU,EMO-MX,2024-09-29,0.983408748
HOU,EMO-MX,2024-10-06,0.977409639
HOU,EMO-MX,2024-10-13,0.971014493
HOU,EMO-MX,2024-10-20,0.979971388
HOU,EMO-MX,2024-10-27,0.987711214
HOU,EMO-MX,2024-11-03,0.986937591
HOU,EMO-MX,2024-11-10,0.975886525
HOU,EMO-MX,2024-11-17,0.983333333
HOU,EMO-MX,2024-11-24,0.98030303
HOU,EMO-MX,2024-12-01,0.980141844
HOU,EMO-MX,2024-12-08,0.981321839
HOU,EMO-MX,2024-12-15,0.973724884
HOU,EMO-MX,2024-12-22,0.979621543
HOU,EMO-MX,2024-12-29,0.978873239
HOU,EMO-MX,2025-01-05,0.986445783
HOU,EMO-MX,2025-01-12,0.982008996
AUS,EMO-MX,2023-01-01,0.982832618
AUS,EMO-MX,2023-01-08,0.983408748
AUS,EMO-MX,2023-01-15,0.977409639
AUS,EMO-MX,2023-01-22,0.971014493
AUS,EMO-MX,2023-01-29,0.979971388
AUS,EMO-MX,2023-02-05,0.987711214
AUS,EMO-MX,2023-02-12,0.986937591
AUS,EMO-MX,2023-02-19,0.975886525
AUS,EMO-MX,2023-02-26,0.983333333
AUS,EMO-MX,2023-03-05,0.98030303
AUS,EMO-MX,2023-03-12,0.980141844
AUS,EMO-MX,2023-03-19,0.981321839
AUS,EMO-MX,2023-03-26,0.973724884
AUS,EMO-MX,2023-04-02,0.979621543
AUS,EMO-MX,2023-04-09,0.978873239
AUS,EMO-MX,2023-04-16,0.986445783
AUS,EMO-MX,2023-04-23,0.982008996
AUS,EMO-MX,2023-04-30,0.976256983
AUS,EMO-MX,2023-05-07,0.974860335
AUS,EMO-MX,2023-05-14,0.98115942
AUS,EMO-MX,2023-05-21,0.981507824
AUS,EMO-MX,2023-05-28,0.978902954
AUS,EMO-MX,2023-06-04,0.982733813
AUS,EMO-MX,2023-06-11,0.985714286
AUS,EMO-MX,2023-06-18,0.984593838
AUS,EMO-MX,2023-06-25,0.980362538
AUS,EMO-MX,2023-07-02,0.978601997
AUS,EMO-MX,2023-07-09,0.985875706
AUS,EMO-MX,2023-07-16,0.97412481
AUS,EMO-MX,2023-07-23,0.976878613
AUS,EMO-MX,2023-07-30,0.982832618
AUS,EMO-MX,2023-08-06,0.983408748
AUS,EMO-MX,2023-08-13,0.977409639
AUS,EMO-MX,2023-08-20,0.971014493
AUS,EMO-MX,2023-08-27,0.979971388
AUS,EMO-MX,2023-09-03,0.987711214
AUS,EMO-MX,2023-09-10,0.986937591
AUS,EMO-MX,2023-09-17,0.975886525
AUS,EMO-MX,2023-09-24,0.983333333
AUS,EMO-MX,2023-10-01,0.98030303
AUS,EMO-MX,2023-10-08,0.980141844
AUS,EMO-MX,2023-10-15,0.981321839
AUS,EMO-MX,2023-10-22,0.973724884
AUS,EMO-MX,2023-10-29,0.979621543
AUS,EMO-MX,2023-11-05,0.978873239
AUS,EMO-MX,2023-11-12,0.986445783
AUS,EMO-MX,2023-11-19,0.982008996
AUS,EMO-MX,2023-11-26,0.976256983
AUS,EMO-MX,2023-12-03,0.974860335
AUS,EMO-MX,2023-12-10,0.98115942
AUS,EMO-MX,2023-12-17,0.981507824
AUS,EMO-MX,2023-12-24,0.978902954
AUS,EMO-MX,2023-12-31,0.982733813
AUS,EMO-MX,2024-01-07,0.985714286
AUS,EMO-MX,2024-01-14,0.984593838
AUS,EMO-MX,2024-01-21,0.980362538
AUS,EMO-MX,2024-01-28,0.978601997
AUS,EMO-MX,2024-02-04,0.985875706
AUS,EMO-MX,2024-02-11,0.97412481
AUS,EMO-MX,2024-02-18,0.976878613
AUS,EMO-MX,2024-02-25,0.982832618
AUS,EMO-MX,2024-03-03,0.983408748
AUS,EMO-MX,2024-03-10,0.977409639
AUS,EMO-MX,2024-03-17,0.971014493
AUS,EMO-MX,2024-03-24,0.979971388
AUS,EMO-MX,2024-03-31,0.987711214
AUS,EMO-MX,2024-04-07,0.986937591
AUS,EMO-MX,2024-04-14,0.975886525
AUS,EMO-MX,2024-04-21,0.983333333
AUS,EMO-MX,2024-04-28,0.98030303
AUS,EMO-MX,2024-05-05,0.980141844
AUS,EMO-MX,2024-05-12,0.981321839
AUS,EMO-MX,2024-05-19,0.973724884
AUS,EMO-MX,2024-05-26,0.979621543
AUS,EMO-MX,2024-06-02,0.978873239
AUS,EMO-MX,2024-06-09,0.986445783
AUS,EMO-MX,2024-06-16,0.982008996
AUS,EMO-MX,2024-06-23,0.976256983
AUS,EMO-MX,2024-06-30,0.974860335
AUS,EMO-MX,2024-07-07,0.98115942
AUS,EMO-MX,2024-07-14,0.981507824
AUS,EMO-MX,2024-07-21,0.978902954
AUS,EMO-MX,2024-07-28,0.982733813
AUS,EMO-MX,2024-08-04,0.985714286
AUS,EMO-MX,2024-08-11,0.984593838
AUS,EMO-MX,2024-08-18,0.980362538
AUS,EMO-MX,2024-08-25,0.978601997
AUS,EMO-MX,2024-09-01,0.985875706
AUS,EMO-MX,2024-09-08,0.97412481
AUS,EMO-MX,2024-09-15,0.976878613
AUS,EMO-MX,2024-09-22,0.982832618
AUS,EMO-MX,2024-09-29,0.983408748
AUS,EMO-MX,2024-10-06,0.977409639
AUS,EMO-MX,2024-10-13,0.971014493
AUS,EMO-MX,2024-10-20,0.979971388
AUS,EMO-MX,2024-10-27,0.987711214
AUS,EMO-MX,2024-11-03,0.986937591
AUS,EMO-MX,2024-11-10,0.975886525
AUS,EMO-MX,2024-11-17,0.983333333
AUS,EMO-MX,2024-11-24,0.98030303
AUS,EMO-MX,2024-12-01,0.980141844
AUS,EMO-MX,2024-12-08,0.981321839
AUS,EMO-MX,2024-12-15,0.973724884
AUS,EMO-MX,2024-12-22,0.979621543
AUS,EMO-MX,2024-12-29,0.978873239
AUS,EMO-MX,2025-01-05,0.986445783
AUS,EMO-MX,2025-01-12,0.982008996
