station,measure,date,value
HOU,Extreme_Delays,2024-03-27,0.68386
HOU,Extreme_Delays,2024-03-20,0.72179
HOU,Extreme_Delays,2024-03-13,0.70342
HOU,Extreme_Delays,2024-03-06,0.9512
HOU,Extreme_Delays,2024-02-28,0.96299
HOU,Extreme_Delays,2024-02-21,1.20007
HOU,Extreme_Delays,2024-02-14,0.85461
HOU,Extreme_Delays,2024-02-07,1.09663
HOU,Extreme_Delays,2024-01-31,0.83302
HOU,Extreme_Delays,2024-01-24,0.90143
HOU,Extreme_Delays,2024-01-17,0.96017
HOU,Extreme_Delays,2024-01-10,0.54385
HOU,Extreme_Delays,2024-01-03,0.52495
AUS,Extreme_Delays,2025-01-15,0.83302
AUS,Extreme_Delays,2025-01-08,0.90143
AUS,Extreme_Delays,2025-01-01,0.96017
AUS,Extreme_Delays,2024-12-25,0.54385
AUS,Extreme_Delays,2024-12-18,0.52495
AUS,Extreme_Delays,2024-12-11,1.20937
AUS,Extreme_Delays,2024-12-04,1.33131
AUS,Extreme_Delays,2024-11-27,0.54537
AUS,Extreme_Delays,2024-11-20,1.0484
AUS,Extreme_Delays,2024-11-13,1.04667
AUS,Extreme_Delays,2024-11-06,0.86371
AUS,Extreme_Delays,2024-10-30,0.78944
AUS,Extreme_Delays,2024-10-23,1.36501
AUS,Extreme_Delays,2024-10-16,0.73634
AUS,Extreme_Delays,2024-10-09,0.94161
AUS,Extreme_Delays,2024-10-02,0.97375
AUS,Extreme_Delays,2024-09-25,1.10771
AUS,Extreme_Delays,2024-09-18,0.97285
AUS,Extreme_Delays,2024-09-11,1.32063
AUS,Extreme_Delays,2024-09-04,1.30678
AUS,Extreme_Delays,2024-08-28,1.15197
AUS,Extreme_Delays,2024-08-21,1.31552
AUS,Extreme_Delays,2024-08-14,1.65916
AUS,Extreme_Delays,2024-08-07,1.29368
AUS,Extreme_Delays,2024-07-31,1.60956
AUS,Extreme_Delays,2024-07-24,1.88828
AUS,Extreme_Delays,2024-07-17,1.84879
AUS,Extreme_Delays,2024-07-10,1.43248
AUS,Extreme_Delays,2024-07-03,1.27768
AUS,Extreme_Delays,2024-06-26,1.19674
AUS,Extreme_Delays,2024-06-19,0.95697
AUS,Extreme_Delays,2024-06-12,1.03864
AUS,Extreme_Delays,2024-06-05,0.92334
AUS,Extreme_Delays,2024-05-29,0.9056
AUS,Extreme_Delays,2024-05-22,0.88746
AUS,Extreme_Delays,2024-05-15,0.92205
AUS,Extreme_Delays,2024-05-08,0.95478
AUS,Extreme_Delays,2024-05-01,0.80118
AUS,Extreme_Delays,2024-04-24,1.14224
AUS,Extreme_Delays,2024-04-17,0.86108
AUS,Extreme_Delays,2024-04-10,0.97113
AUS,Extreme_Delays,2024-04-03,0.83244
AUS,Extreme_Delays,2024-03-27,0.68386
AUS,Extreme_Delays,2024-03-20,0.72179
AUS,Extreme_Delays,2024-03-13,0.70342
AUS,Extreme_Delays,2024-03-06,0.9512
AUS,Extreme_Delays,2024-02-28,0.96299
AUS,Extreme_Delays,2024-02-21,1.20007
AUS,Extreme_Delays,2024-02-14,0.85461
AUS,Extreme_Delays,2024-02-07,1.09663
AUS,Extreme_Delays,2024-01-31,0.83302
AUS,Extreme_Delays,2024-01-24,0.90143
AUS,Extreme_Delays,2024-01-17,0.96017
AUS,Extreme_Delays,2024-01-10,0.54385
AUS,Extreme_Delays,2024-01-03,0.52495
